Timestamp,Statement,Answer
2022-03-29T14:44:45.063Z,Who would you like to be the digital executor of your will?,My executor for my estate
2022-03-29T14:44:56.26Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2022-04-03T03:22:43.003Z,Do you have any dependents (regardless of age) with special needs?,No
2022-04-03T03:22:50.283Z,Do you have children?,No
2022-04-03T03:22:55.637Z,Do you have any pets?,No
2022-04-03T03:24:24.653Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2022-04-03T03:42:32.713Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2022-04-03T03:52:19.547Z,Who would you like to be the digital executor of your will?,Assign someone else
2022-04-03T03:52:36.153Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2022-04-03T04:07:46.327Z,Who passed away?,Another family member
2022-04-03T04:07:55.64Z,When did your loved one pass away?,Within the past week
2022-04-03T04:07:59.063Z,Were you anticipating this death?,"No, it was unexpected"
2022-04-03T04:08:05.683Z,Which best represents your situation?,I am one of a few primary people dealing with logistics after this loss
2022-04-03T04:08:17.657Z,Which aspects of dealing with a loss are most important to you?,Funeral arrangements
2022-04-03T04:08:17.657Z,Which aspects of dealing with a loss are most important to you?,Notifying friends and family
2022-04-03T04:08:17.657Z,Which aspects of dealing with a loss are most important to you?,Managing their finances
2022-04-03T04:08:17.657Z,Which aspects of dealing with a loss are most important to you?,Handling their belongings
2022-04-03T04:08:17.657Z,Which aspects of dealing with a loss are most important to you?,Closing their accounts
2022-04-03T04:08:17.657Z,Which aspects of dealing with a loss are most important to you?,Coping with grief
2022-04-03T04:26:01.983Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2022-04-03T04:26:06.053Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2022-04-03T04:26:06.053Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2022-04-03T04:26:06.053Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2022-04-03T04:26:06.053Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2022-04-03T04:26:21.397Z,What could you most use help on right now?,Health care planning
2022-04-03T04:26:21.397Z,What could you most use help on right now?,Planning my future funeral
2022-04-03T04:26:21.397Z,What could you most use help on right now?,Deciding what to do with my body
2022-04-03T04:26:21.397Z,What could you most use help on right now?,Getting my legal documents in place
2022-04-03T04:26:21.397Z,What could you most use help on right now?,Organizing my accounts & documents
2022-04-03T04:26:21.397Z,What could you most use help on right now?,Sharing my wishes
2022-04-03T04:30:53.323Z,What do you want the mood to be at your funeral?,Celebratory
2022-04-03T04:30:53.33Z,What do you want the mood to be at your funeral?,Celebratory
2022-04-03T04:32:16.79Z,What do you want to happen to your body after you die?,Cremation
2022-04-03T04:35:18.67Z,What would you like people to give in your honor?,Other
2022-04-03T04:35:18.673Z,What would you like people to give in your honor?,Other
2022-04-03T04:37:40.537Z,Where do you want your funeral to take place?,Other
2022-04-03T04:37:40.537Z,Where do you want your funeral to take place?,Somewhere outside
2022-04-03T04:37:40.54Z,Where do you want your funeral to take place?,Other
2022-04-03T04:37:40.54Z,Where do you want your funeral to take place?,Somewhere outside
2022-04-03T04:39:36.453Z,What physical markers do you want established in your honor?,Tree
2022-04-03T04:40:27.967Z,Are you an organ donor?,Yes
2022-04-03T04:44:28.48Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2022-04-03T04:44:28.487Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2022-04-03T05:05:02.6Z,Do you have life insurance?,Yes
2022-04-03T05:05:02.607Z,Do you have life insurance?,Yes
2022-04-07T10:13:03.343Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2022-04-07T10:13:32.493Z,What's motivating you to prepare for end of life?,I'm worried about my health
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Planning my future funeral
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Deciding what to do with my body
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Getting my legal documents in place
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Leaving a legacy
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Protecting my pets when I die
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Organizing my accounts & documents
2022-04-07T10:13:53.253Z,What could you most use help on right now?,Sharing my wishes
2022-04-07T10:19:09.4Z,What do you want to happen to your body after you die?,Traditional burial
2022-04-07T10:19:09.407Z,What do you want to happen to your body after you die?,Traditional burial
2022-04-07T10:19:48.127Z,What do you want the mood to be at your funeral?,Other
2022-04-07T10:19:48.137Z,What do you want the mood to be at your funeral?,Other
2022-04-07T10:20:58.627Z,Where do you want your funeral to take place?,Other
2022-04-07T10:20:58.627Z,Where do you want your funeral to take place?,Funeral home
2022-04-07T10:20:58.63Z,Where do you want your funeral to take place?,Other
2022-04-07T10:20:58.63Z,Where do you want your funeral to take place?,Funeral home
2022-04-07T10:21:52.67Z,What would you like people to give in your honor?,Other
2022-04-07T10:21:52.67Z,What would you like people to give in your honor?,Flowers
2022-04-07T10:21:52.677Z,What would you like people to give in your honor?,Other
2022-04-07T10:21:52.677Z,What would you like people to give in your honor?,Flowers
2022-04-07T10:23:45.74Z,What physical markers do you want established in your honor?,Other
2022-04-07T10:23:45.74Z,What physical markers do you want established in your honor?,Grave marker
2022-04-07T10:23:45.74Z,What physical markers do you want established in your honor?,Tree
2022-04-07T10:23:45.747Z,What physical markers do you want established in your honor?,Other
2022-04-07T10:23:45.747Z,What physical markers do you want established in your honor?,Grave marker
2022-04-07T10:23:45.747Z,What physical markers do you want established in your honor?,Tree
2022-04-07T10:32:45.22Z,What details of your funeral are important to you?,Other
2022-04-07T10:32:45.223Z,What details of your funeral are important to you?,Other
2022-04-07T10:39:08.13Z,Which healthcare documents do you have?,Other
2022-04-07T10:39:08.137Z,Which healthcare documents do you have?,Other
2022-04-07T10:39:45.007Z,Are you an organ donor?,No
2022-04-07T10:39:45.013Z,Are you an organ donor?,No
2022-04-07T10:52:42.21Z,What do you want to happen to your email accounts when you die?,Other
2022-04-07T10:52:42.21Z,What do you want to happen to your email accounts when you die?,Leave it be
2022-04-07T10:52:42.213Z,What do you want to happen to your email accounts when you die?,Other
2022-04-07T10:52:42.213Z,What do you want to happen to your email accounts when you die?,Leave it be
2022-04-07T11:03:29.38Z,Who should your loved ones reach out to when managing your estate?,Other
2022-04-07T11:03:29.38Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2022-04-07T11:03:29.38Z,Who should your loved ones reach out to when managing your estate?,Accountant
2022-04-07T11:03:29.387Z,Who should your loved ones reach out to when managing your estate?,Other
2022-04-07T11:03:29.387Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2022-04-07T11:03:29.387Z,Who should your loved ones reach out to when managing your estate?,Accountant
2022-04-07T11:03:59.87Z,Do you have a will and/or trust?,No
2022-04-07T11:03:59.877Z,Do you have a will and/or trust?,No
2022-04-07T11:09:19.197Z,Do you have a power of attorney?,No
2022-04-07T11:09:19.2Z,Do you have a power of attorney?,No
2022-04-07T11:09:42.717Z,Do you have life insurance?,No
2022-04-07T11:09:42.72Z,Do you have life insurance?,No
2022-04-07T11:13:17.707Z,Who passed away?,My parent
2022-04-07T11:13:29.957Z,When did your loved one pass away?,Over a year ago
2022-04-07T11:13:41.747Z,Were you anticipating this death?,"Yes, my loved one was older or terminally ill"
2022-04-07T11:14:07.16Z,Which best represents your situation?,"I'm NOT the primary person, but I want to help"
2022-04-07T11:14:28.477Z,Which aspects of dealing with a loss are most important to you?,Honoring their legacy
2022-04-07T11:14:44.47Z,Which aspects of dealing with a loss are most important to you?,Honoring their legacy
2022-04-10T19:04:08.83Z,Do you have any dependents (regardless of age) with special needs?,No
2022-04-10T19:04:15.003Z,Do you have children?,No
2022-04-10T19:04:20.557Z,Do you have any pets?,No
2022-04-10T19:05:14.37Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2022-04-10T19:09:19.607Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2022-04-10T19:11:21.88Z,Who would you like to be the digital executor of your will?,My executor for my estate
2022-04-10T19:11:46.263Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2022-04-10T19:19:24.153Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2022-04-10T19:19:38.353Z,What's motivating you to prepare for end of life?,I'm near end of life
2022-04-10T19:19:38.353Z,What's motivating you to prepare for end of life?,I'm worried about my health
2022-04-10T19:19:38.353Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2022-04-10T19:19:38.353Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2022-04-10T19:20:10.703Z,What could you most use help on right now?,Planning my future funeral
2022-04-10T19:20:10.703Z,What could you most use help on right now?,Getting my legal documents in place
2022-04-10T19:20:10.703Z,What could you most use help on right now?,Organizing my accounts & documents
2022-04-10T19:20:10.703Z,What could you most use help on right now?,Sharing my wishes
2022-04-10T19:34:45.377Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2022-04-10T19:34:57.257Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2022-04-10T19:34:57.257Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2022-04-10T19:34:57.257Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2022-04-10T19:35:16.78Z,What could you most use help on right now?,Deciding what to do with my body
2022-04-10T19:35:16.78Z,What could you most use help on right now?,Organizing my accounts & documents
